DAM_ID,DAM_NAME,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,INCONSISTENCIES_NOTED
662,San Vicente,California,USGS,-116.927083,32.914817,1987-10-01,2020-12-31,NA
665,El Capitan,California,USGS,-116.80847,32.884047,1987-10-01,2020-12-31,NA
995,Lake Meredith,Colorado,BOR,-103.734758,38.161553,2005-07-08,2021-01-21,NA
1002,Cucharas 5,Colorado,BOR,-104.601635,37.746554,2005-06-29,2013-04-09,NA
1025,Optima Lake,Oklahoma,ACE_TUL,-101.136814,36.672917,1979-10-01,1994-10-31,NA
1029,Pensacola,Oklahoma,USGS,-95.039609,36.470297,1980-01-01,2020-12-31,NA
1037,Skiatook Lake,Oklahoma,ACE_TUL,-96.090323,36.350468,1980-01-01,2020-12-31,NA
1061,Hefner,Oklahoma,USGS,-97.608768,35.579799,1999-11-17,2020-12-31,NA
1076,Stanley Draper,Oklahoma,USGS,-97.354997,35.328138,1999-10-01,2020-12-31,NA
1088,Greenbelt Dam,Texas,TWDB,-100.898875,35.00625,1967-08-17,2021-01-29,NA
1099,Ellsworth,Oklahoma,USGS,-98.362126,34.795341,1995-10-01,2020-12-31,NA
1104,Lawtonka Lake,Oklahoma,USGS,-98.503305,34.737284,1994-10-01,2020-12-31,NA
1110,Wildhorse Creek Site 39,Oklahoma,USGS,-97.672917,34.602083,2013-03-29,2020-12-31,NA
1111,Wildhorse Creek Site 22,Oklahoma,USGS,-97.886156,34.585895,2014-05-08,2020-12-31,NA
1113,Mackenzie Dam,Texas,TWDB,-101.44059,34.545392,1980-01-01,2020-12-31,NA
1114,Deep Red Run,Oklahoma,USGS,-98.885497,34.514873,2007-06-13,2020-12-31,NA
1126,Pine Creek Lake,Oklahoma,ACE_TUL,-95.082292,34.116043,1979-10-01,2020-05-27,NA
1129,North Fork Buffalo Creek Dam,Texas,TWDB,-98.758542,33.987242,1998-08-15,2021-01-29,NA
1133,Farmers Creek Dam,Texas,TWDB,-97.654885,33.880186,1999-03-13,2021-01-29,NA
1138,Fish Creek Dam,Texas,TWDB,-97.216223,33.772917,2000-10-01,2021-01-29,NA
1141,Lake Crook Dam,Texas,TWDB,-95.568554,33.724654,1999-03-26,2021-01-29,NA
1146,Lake Bonham Dam,Texas,TWDB,-96.136568,33.652035,1999-03-25,2021-01-29,NA
1148,White River Dam,Texas,TWDB,-101.086035,33.459623,1964-04-02,2021-01-29,NA
1149,Amon G Carter Dam,Texas,TWDB,-97.860649,33.460267,1999-03-05,2021-01-29,NA
1150,Millers Creek Dam,Texas,TWDB,-99.365658,33.418405,1976-10-02,2021-01-29,NA
1154,Lock and Dam 8,Arkansas,ACE_VIC,-92.471875,33.293786,1984-09-21,2015-08-15,NA
1156,Lake Chicot Dam North,Arkansas,ACE_VIC,-91.222841,33.273254,1938-01-28,2015-09-30,NA
1158,Lost Creek Dam,Texas,TWDB,-98.120395,33.244067,1999-03-04,2021-01-29,NA
1159,Bridgeport Dam,Texas,TWDB,-97.832817,33.221504,1977-10-02,2021-01-29,NA
1160,Lake Sulphur Springs Dam,Texas,TWDB,-95.615628,33.176339,1999-03-26,2021-01-29,NA
1161,Graham Dam,Texas,TWDB,-98.618771,33.135439,1963-10-02,2021-01-29,NA
1163,Monticello Dam,Texas,TWDB,-95.003213,33.072835,1977-08-09,2021-01-29,NA
1165,John T. Montford Dam,Texas,TWDB,-101.047925,33.060408,1997-10-01,2021-01-29,NA
1166,Lake Stamford Dam,Texas,TWDB,-99.569999,33.066436,1953-07-01,2021-01-29,NA
1167,Franklin County Dam,Texas,TWDB,-95.14111,33.056322,1998-07-02,2021-01-29,NA
1177,Eagle Mountain Dam,Texas,TWDB,-97.498242,32.87062,1934-02-28,2021-01-29,NA
1179,Hubbard Creek Dam,Texas,TWDB,-98.962026,32.825436,1962-10-02,2020-12-31,NA
1184,Lake Worth Dam,Texas,TWDB,-97.417708,32.790449,1980-01-01,2021-01-29,NA
1185,Lake Weatherford Dam,Texas,TWDB,-97.677083,32.773196,1980-01-01,2020-12-31,NA
1189,Cedar Creek,Texas,TWDB,-96.175476,32.729052,1999-04-22,2021-01-29,NA
1190,Lake Arlington Dam,Texas,TWDB,-97.194987,32.717495,1957-04-02,2021-01-29,NA
1196,Lake Palo Pinto Dam,Texas,TWDB,-98.271875,32.646742,1999-02-20,2021-01-29,NA
1198,Fort Phantom Hill Dam,Texas,TWDB,-99.673958,32.613851,1965-10-01,2021-01-29,NA
1201,Lake J.B. Thomas Dam,Texas,TWDB,-101.137062,32.585119,1954-01-02,2020-12-31,NA
1205,Williamson Dam,Texas,TWDB,-98.986281,32.439868,1999-02-11,2021-01-29,NA
1208,De Cordova Bend Dam,Texas,TWDB,-97.690826,32.375842,1972-10-02,2020-12-31,NA
1210,Lake Leon Dam,Texas,TWDB,-98.677903,32.363548,1955-02-01,2021-01-29,NA
1212,South Prong Dam,Texas,TWDB,-96.807717,32.342123,1999-04-03,2021-01-29,NA
1214,Lake Colorado City Dam,Texas,TWDB,-100.919792,32.320017,1949-04-02,2021-01-29,NA
1217,Champion Creek Dam,Texas,TWDB,-100.854604,32.286584,1959-10-02,2021-01-29,NA
1219,Martin Lake Dam,Texas,TWDB,-94.54375,32.26875,1974-04-11,2020-12-31,NA
1222,Lake Abilene Dam,Texas,TWDB,-99.890365,32.235446,1999-03-05,2021-01-29,NA
1226,Natural Dam,Texas,TWDB,-101.628084,32.217975,2000-10-02,2021-01-29,NA
1232,Oak Creek Dam,Texas,TWDB,-100.266146,32.044849,1953-05-01,2021-01-29,NA
1233,Murvaul Bayou Dam,Texas,TWDB,-94.424401,32.038477,1980-01-01,2020-12-31,NA
1234,Coleman Dam,Texas,TWDB,-99.465844,32.032716,1999-02-26,2021-01-29,NA
1238,Richland Creek Dam,Texas,USGS,-96.102607,31.94808,1993-10-01,2020-12-31,NA
1240,Lake Striker Dam,Texas,TWDB,-94.978709,31.933031,2017-01-30,2021-01-29,NA
1241,Buckner Dam,Texas,TWDB,-95.308862,31.909552,1999-05-14,2021-01-29,NA
1248,Lake Brownwood Dam,Texas,TWDB,-99.0039,31.838857,1933-07-01,2020-12-31,NA
1261,Houston County Lake Dam,Texas,TWDB,-95.601768,31.410356,1999-05-12,2021-01-29,NA
1269,Toledo Bend,Louisiana,TWDB,-93.566547,31.174682,1966-10-02,2020-12-31,NA
1295,Conroe Dam,Texas,TWDB,-95.564583,30.360417,1973-01-10,2020-12-31,NA
1300,Lake Houston Dam,Texas,USGS,-95.132778,29.920584,1980-01-01,2020-12-31,NA
1305,Medina Lake Dam,Texas,TWDB,-98.934221,29.541074,1980-01-01,2020-12-31,NA
1312,Palmetto Bend Dam,Texas,TWDB,-96.572867,28.890277,1999-06-18,2021-01-29,NA
1720,Kaskaskia Lock and Dam,Illinois,ACE_STL,-89.947917,37.986049,1973-11-10,2014-11-14,NA
1845,Jamie L. Whitten Lock and Dam,Mississippi,ACE_MOB,-88.321875,34.524077,1990-03-14,2020-05-20,NA
1856,Fulton,Mississippi,ACE_MOB,-88.426571,34.260518,1988-06-09,2015-09-30,NA
1865,Glover Wilkins,Mississippi,ACE_MOB,-88.422511,34.065793,1985-01-01,2020-05-20,NA
1868,Aberdeen Dam,Mississippi,ACE_VIC,-88.519826,33.832243,1985-01-01,2020-05-20,NA
1876,John C. Stennis,Mississippi,ACE_MOB,-88.488172,33.519852,1980-01-01,2020-12-31,NA
1908,Okatibbee Dam,Mississippi,ACE_MOB,-88.792326,32.474874,1969-01-01,2020-12-31,NA
2183,Cambridge Reservoir Dam,Massachusetts,USGS,-71.156404,42.335453,2005-09-30,2020-12-31,NA
1879,North Santee Dam,South Carolina,SAN,-80.16573,33.452083,2029-10-01,2021-03-14,NA
